YEAR,STATEFIP,FEMALE,AGE,HISPANIC,ASIAN,BLACK,PACIFICISLANDER,WHITE,COLLEGE,INCOME
2018,15,0,23,0,0,0,0,1,0,55050
2018,15,1,33,0,1,0,0,0,1,75000
2018,15,0,50,0,0,0,1,0,0,90000
2018,15,1,49,0,0,0,1,0,0,80000
2018,15,0,49,0,1,0,0,0,0,35000
2018,15,1,58,0,1,0,0,0,0,43000
2018,15,0,30,0,1,0,0,0,0,-1100
2018,15,1,54,0,1,0,0,0,0,20000
2018,15,0,63,0,0,0,0,1,1,264000
2018,15,1,73,0,0,0,0,1,1,264000
2018,15,1,49,0,1,0,1,1,0,86100
2018,15,0,47,0,1,0,0,0,0,76000
2018,15,0,26,0,1,0,1,1,0,65000
2018,15,1,22,0,1,0,1,1,0,3500
2018,15,1,56,0,0,0,0,1,0,20800
2018,15,1,67,0,1,0,0,0,0,23500
2018,15,1,47,0,1,0,0,0,1,0
2018,15,0,40,0,1,0,0,0,1,105000
2018,15,0,35,0,1,0,0,0,1,40000
2018,15,0,72,0,0,0,0,1,1,53100
2018,15,1,70,0,0,0,0,1,0,13500
2018,15,1,59,0,1,0,0,0,0,38000
2018,15,0,24,0,1,0,0,0,0,40000
2018,15,0,22,0,1,0,0,0,0,15000
2018,15,1,21,0,1,0,0,0,0,11700
2018,15,1,47,0,1,0,1,1,1,112000
2018,15,0,48,0,0,0,1,1,0,69000
2018,15,0,19,0,1,0,1,1,0,40000
2018,15,0,51,0,1,0,0,0,0,50000
2018,15,1,56,0,1,0,0,0,1,45000
2018,15,1,15,0,1,0,0,0,0,0
2018,15,0,51,0,1,0,1,0,0,90000
2018,15,1,41,0,1,0,0,0,0,90000
2018,15,0,73,0,1,0,1,0,0,96000
2018,15,0,65,0,0,0,0,1,1,152000
2018,15,1,63,0,0,0,0,1,1,37000
2018,15,1,54,0,1,0,0,0,0,34000
2018,15,0,56,0,1,0,0,0,0,86600
2018,15,0,16,0,1,0,0,0,0,0
2018,15,1,55,0,0,0,0,1,0,25700
2018,15,0,61,0,0,0,0,1,1,30000
2018,15,1,67,0,1,0,0,0,1,79000
2018,15,0,71,0,1,0,0,0,0,51300
2018,15,0,65,0,1,0,0,0,0,50000
2018,15,1,57,0,1,0,0,0,0,21000
2018,15,1,34,0,1,0,0,0,0,34000
2018,15,0,28,0,1,0,0,0,0,49500
2018,15,1,87,0,1,0,0,0,0,5400
2018,15,0,34,1,0,0,0,1,1,1e+05
2018,15,1,35,0,0,0,0,1,1,0
2018,15,0,65,0,0,0,0,1,0,52500
2018,15,1,62,0,1,1,0,1,0,11000
2018,15,1,54,0,0,0,0,1,0,261000
2018,15,0,16,0,0,0,0,1,0,7700
2018,15,0,49,0,0,0,0,1,0,43000
2018,15,1,63,0,1,0,1,0,0,6600
2018,15,0,68,0,1,0,1,1,0,62400
2018,15,1,40,0,1,0,1,1,0,35000
2018,15,0,22,0,1,0,1,1,0,30800
2018,15,0,41,0,0,0,1,0,0,58000
2018,15,1,52,0,1,0,1,1,0,38000
2018,15,0,48,0,1,0,1,1,0,17500
2018,15,0,38,0,0,0,1,0,0,28000
2018,15,1,66,0,1,0,0,0,0,36600
2018,15,0,29,0,0,0,0,1,0,50000
2018,15,1,25,1,0,0,0,1,0,41400
2018,15,0,32,0,0,0,0,1,0,12000
2018,15,0,55,0,0,0,0,1,1,2e+05
2018,15,1,55,0,1,0,0,0,1,125000
2018,15,0,46,0,1,0,0,0,0,30000
2018,15,1,43,0,1,0,0,0,1,27700
2018,15,1,84,0,1,0,0,0,0,6000
2018,15,1,56,0,1,0,0,0,0,1500
2018,15,1,82,0,1,0,0,0,0,22100
2018,15,0,27,0,1,0,0,0,0,45000
2018,15,1,17,0,1,0,1,1,0,6000
2018,15,0,63,0,1,0,1,1,1,38300
2018,15,0,60,0,1,0,1,1,0,30000
2018,15,1,57,0,1,0,0,0,0,8400
2018,15,0,54,0,1,0,0,0,0,27000
2018,15,0,53,0,1,0,0,0,0,77000
2018,15,1,49,0,1,0,0,0,0,45000
2018,15,0,71,0,1,0,0,0,0,24500
2018,15,0,65,0,0,0,0,1,1,110000
2018,15,1,62,0,0,0,0,1,0,10000
2018,15,1,21,1,1,0,0,0,0,60040
2018,15,0,24,0,0,0,0,1,0,60000
2018,15,1,26,0,1,0,0,0,1,5000
2018,15,1,26,0,1,0,0,0,1,22000
2018,15,0,55,0,1,0,0,0,0,63400
2018,15,1,52,0,1,0,0,0,0,0
2018,15,1,24,0,1,0,0,0,0,150
2018,15,0,19,0,1,0,0,0,0,5200
2018,15,0,17,0,1,0,0,0,0,0
2018,15,0,27,0,1,0,0,0,1,0
2018,15,0,71,0,1,0,0,0,0,84400
2018,15,1,70,0,1,0,0,0,0,64990
2018,15,0,29,0,1,0,0,0,0,84000
2018,15,1,25,0,1,0,0,0,0,2500
2018,15,0,58,1,0,0,0,0,0,23000
2018,15,1,72,0,1,0,1,1,0,12910
2018,15,0,72,0,1,0,0,0,0,60540
2018,15,0,67,0,0,0,0,1,1,36200
2018,15,0,66,0,0,0,0,1,0,8400
2018,15,0,49,0,0,0,0,1,1,106500
2018,15,1,42,0,1,0,0,0,0,0
2018,15,1,52,0,0,0,0,1,1,95000
2018,15,0,22,0,0,0,0,1,0,40000
2018,15,0,59,0,0,0,0,1,1,24000
2018,15,1,35,0,1,0,0,1,1,60000
2018,15,1,27,0,0,0,0,1,0,0
2018,15,0,26,0,0,0,0,1,0,45000
2018,15,1,52,0,1,0,0,0,0,15000
2018,15,0,52,0,0,0,1,0,0,80000
2018,15,1,27,0,0,0,1,0,1,28000
2018,15,1,58,0,1,0,0,0,0,38000
2018,15,1,36,0,1,0,0,0,1,56000
2018,15,0,36,0,1,0,0,0,0,16000
2018,15,0,83,0,1,0,0,0,1,49600
2018,15,1,52,0,1,0,0,0,0,50000
2018,15,0,58,0,1,0,0,0,0,36470
2018,15,1,34,0,1,0,0,0,0,34000
2018,15,1,26,0,1,0,0,0,0,18200
2018,15,0,32,0,1,0,0,0,0,10500
2018,15,1,75,0,1,0,1,1,0,11900
2018,15,0,44,0,1,0,1,1,1,20400
2018,15,1,47,1,0,0,0,1,1,55000
2018,15,0,47,0,1,0,1,0,1,58000
2018,15,1,17,1,1,0,1,1,0,0
2018,15,0,15,1,1,0,1,1,0,0
2018,15,0,18,0,0,0,1,1,0,2000
2018,15,1,20,1,0,0,1,0,0,2500
2018,15,1,68,0,1,0,1,1,0,52000
2018,15,0,67,0,1,0,1,1,0,125000
2018,15,0,48,0,1,0,1,1,0,7200
2018,15,1,46,0,1,0,1,1,0,12000
2018,15,1,29,0,1,0,1,1,0,15000
2018,15,1,24,0,1,0,1,1,0,21600
2018,15,0,15,0,1,0,1,1,0,0
2018,15,0,46,0,1,0,1,1,0,90000
2018,15,0,37,0,0,0,0,1,0,25000
2018,15,1,44,0,0,0,1,0,0,0
2018,15,1,43,0,0,0,1,0,0,48000
2018,15,0,49,0,1,0,0,0,1,83000
2018,15,1,49,0,1,0,0,0,1,65000
2018,15,0,78,0,0,0,0,1,1,120100
2018,15,1,75,0,0,0,0,1,1,13200
2018,15,0,41,0,1,0,0,1,1,107000
2018,15,1,60,1,0,0,0,1,0,24000
2018,15,0,60,1,0,0,0,1,0,28000
2018,15,0,84,0,1,0,0,0,0,88700
2018,15,0,57,0,1,0,0,0,0,93500
2018,15,0,53,0,1,0,0,0,0,11500
2018,15,1,50,0,1,0,0,0,0,0
2018,15,1,72,0,1,0,0,0,0,284800
2018,15,0,75,0,1,0,0,0,0,28300
2018,15,1,92,0,1,0,0,0,0,26000
2018,15,0,66,0,0,0,0,1,0,0
2018,15,0,58,0,0,0,0,1,1,2000
2018,15,1,64,0,0,0,0,1,0,0
2018,15,0,58,0,1,0,1,0,0,9300
2018,15,0,17,0,1,0,1,0,0,0
2018,15,1,67,0,0,0,0,1,0,15700
2018,15,0,66,0,0,0,0,1,1,45000
2018,15,1,35,0,0,0,0,1,0,75000
2018,15,0,32,0,0,0,0,1,0,13200
2018,15,0,32,0,0,0,1,0,1,1e+05
2018,15,1,30,0,0,0,0,1,1,26000
2018,15,1,54,0,1,0,0,0,1,86100
2018,15,1,23,0,1,0,0,0,0,5000
2018,15,1,19,0,1,0,0,0,0,4000
2018,15,0,83,0,1,0,0,0,0,35100
2018,15,1,82,0,1,0,0,0,0,9300
2018,15,0,92,0,0,0,0,1,1,29000
2018,15,1,84,0,0,0,0,1,0,17300
2018,15,0,74,0,1,0,0,0,0,35500
2018,15,0,71,0,1,0,0,0,0,23100
2018,15,1,35,0,1,0,0,0,1,60000
2018,15,0,42,0,1,0,0,0,1,133300
2018,15,1,17,0,1,0,0,0,0,0
2018,15,1,34,0,1,0,0,1,0,48020
2018,15,0,35,0,1,0,0,1,0,30000
2018,15,1,63,0,0,0,0,1,0,40750
2018,15,0,62,0,1,0,0,0,0,6000
2018,15,0,41,0,0,0,1,1,0,46000
2018,15,1,41,0,0,0,0,1,0,54000
2018,15,1,18,0,1,0,0,1,0,0
2018,15,0,54,0,0,0,0,1,0,5400
2018,15,1,44,0,0,0,0,1,0,20000
2018,15,0,20,0,0,0,0,1,0,3500
2018,15,0,69,0,1,0,0,0,1,27400
2018,15,1,69,0,1,0,0,0,1,51600
2018,15,1,77,0,0,0,0,1,0,76800
2018,15,0,87,0,0,0,0,1,0,5900
2018,15,0,91,0,0,0,0,1,0,60000
2018,15,0,70,0,1,0,0,0,1,36800
2018,15,1,64,0,1,0,0,0,1,20000
2018,15,0,71,0,1,0,0,0,0,20000
2018,15,0,53,0,1,0,0,0,0,41200
2018,15,1,55,0,1,0,0,0,0,25000
2018,15,1,29,0,1,0,0,0,0,0
2018,15,0,40,0,0,0,0,1,0,80000
2018,15,1,38,0,0,0,0,1,0,0
2018,15,0,35,0,0,0,0,1,0,40000
2018,15,1,23,0,1,0,0,1,0,10000
2018,15,0,45,0,1,0,1,0,0,39000
2018,15,1,43,0,0,0,1,0,0,14400
2018,15,1,21,0,1,0,1,0,0,7800
2018,15,1,16,0,1,0,1,0,0,54000
2018,15,1,15,0,1,0,1,0,0,0
2018,15,1,73,0,0,0,1,0,0,4600
2018,15,0,44,0,1,0,0,0,0,106000
2018,15,1,44,1,1,0,0,0,0,14800
2018,15,1,16,1,1,0,0,0,0,0
2018,15,0,70,0,0,0,0,1,0,34300
2018,15,1,70,0,0,0,0,1,0,12000
2018,15,1,39,0,0,0,0,1,0,34000
2018,15,1,90,0,0,0,0,1,0,40400
2018,15,0,35,0,0,0,0,1,1,177000
2018,15,1,35,0,0,0,0,1,1,77000
2018,15,0,30,1,0,0,0,1,0,50000
2018,15,1,73,0,0,0,1,0,0,10800
2018,15,0,82,0,0,0,1,0,0,31200
2018,15,1,34,0,0,0,1,0,0,35000
2018,15,0,34,0,0,0,1,0,0,36000
2018,15,1,47,0,1,0,0,0,1,1e+05
2018,15,0,46,0,1,0,0,0,1,75000
2018,15,0,69,0,0,0,0,1,1,132000
2018,15,1,67,0,0,0,1,0,0,22100
2018,15,1,59,0,1,0,0,1,0,40000
2018,15,1,88,0,1,0,0,0,0,24000
2018,15,1,18,0,1,0,0,1,0,6000
2018,15,0,57,0,1,0,0,0,0,132700
2018,15,1,49,0,0,0,0,1,1,224000
2018,15,1,21,0,1,0,0,1,0,2000
2018,15,1,78,0,0,0,1,0,0,34300
2018,15,0,80,0,1,0,0,0,1,5400
2018,15,0,30,0,1,0,0,0,0,25000
2018,15,1,33,0,1,0,0,0,0,25000
2018,15,1,62,0,1,0,0,0,0,13000
2018,15,0,32,0,1,0,0,0,0,80000
2018,15,0,58,0,0,0,0,1,0,80000
2018,15,0,18,0,0,0,0,1,0,6000
2018,15,1,46,0,1,0,0,0,0,0
2018,15,1,53,0,1,0,0,0,0,6100
2018,15,1,29,0,0,0,0,1,0,51000
2018,15,1,92,0,0,0,0,1,0,23500
2018,15,0,52,0,1,0,0,0,0,64200
2018,15,1,45,0,1,0,0,0,1,0
2018,15,0,47,0,1,0,0,0,1,127000
2018,15,1,16,0,1,0,0,0,0,0
2018,15,1,81,0,0,0,1,0,1,9000
2018,15,1,23,1,1,0,0,1,1,22000
2018,15,0,24,0,0,0,0,1,0,32000
2018,15,1,67,0,0,0,0,1,0,54500
2018,15,0,74,0,1,0,0,0,0,21600
2018,15,0,45,0,1,0,0,1,0,170000
2018,15,1,69,0,1,0,0,0,1,25900
2018,15,0,38,0,1,0,1,1,0,92400
2018,15,1,36,0,1,0,0,0,0,10000
2018,15,0,39,0,1,0,0,0,0,110000
2018,15,0,28,1,0,0,0,1,0,75000
2018,15,1,29,1,0,0,0,1,1,60000
2018,15,1,35,0,1,0,0,0,0,10000
2018,15,0,57,0,1,0,0,0,0,300
2018,15,1,56,0,1,0,0,0,0,15000
2018,15,0,56,0,1,0,0,0,0,7200
2018,15,0,52,0,1,0,0,0,0,24000
2018,15,1,69,0,1,0,0,0,0,8800
2018,15,1,59,0,1,0,0,0,0,0
2018,15,0,31,0,1,0,0,0,0,35000
2018,15,1,27,0,1,0,0,0,0,70000
2018,15,1,26,0,1,0,0,0,1,33350
2018,15,0,25,0,1,0,0,0,1,35000
2018,15,0,24,0,1,0,0,0,1,17500
2018,15,1,23,0,1,0,0,0,0,0
2018,15,1,23,0,1,0,0,0,0,30000
2018,15,1,45,0,0,0,1,0,0,35000
2018,15,0,17,1,0,0,1,0,0,0
2018,15,0,44,0,0,0,0,1,0,35000
2018,15,1,61,0,1,0,1,0,0,55000
2018,15,0,61,0,0,0,1,1,0,3000
2018,15,0,35,0,1,0,1,1,0,20000
2018,15,1,23,0,1,0,1,0,0,5000
2018,15,0,62,0,1,0,0,0,1,87100
2018,15,0,36,0,0,0,1,0,0,125000
2018,15,1,32,0,0,0,1,0,0,53000
2018,15,0,18,0,0,0,1,0,0,0
2018,15,1,72,0,1,0,0,0,0,45100
2018,15,1,65,0,0,0,0,1,1,136000
2018,15,0,57,0,0,0,0,1,1,163000
2018,15,0,36,0,1,0,0,1,0,0
2018,15,1,40,0,1,0,0,1,0,45000
2018,15,0,17,0,1,0,0,1,0,0
2018,15,0,77,1,0,0,0,0,0,18100
2018,15,0,52,1,1,0,0,1,1,84800
2018,15,0,68,0,1,0,0,0,1,43000
2018,15,1,66,0,1,0,0,0,0,37500
2018,15,0,52,0,1,0,0,0,1,65000
2018,15,1,74,0,1,0,0,0,0,46300
2018,15,0,51,0,1,0,0,0,1,23100
2018,15,0,60,0,0,0,0,1,1,421000
2018,15,1,56,0,1,0,0,0,0,1000
2018,15,1,89,0,0,0,0,1,0,8400
2018,15,0,66,0,0,0,0,1,0,227800
2018,15,0,53,0,0,0,0,1,1,125000
2018,15,0,16,0,0,0,1,0,0,0
2018,15,1,46,0,0,0,1,0,0,0
2018,15,1,80,0,1,0,0,0,0,56400
2018,15,1,70,1,0,0,0,0,0,13200
2018,15,1,50,1,1,0,0,0,0,27000
2018,15,0,48,1,1,0,0,0,0,115000
2018,15,1,79,0,1,0,0,0,0,20000
2018,15,0,53,0,0,0,0,1,1,25200
2018,15,1,35,0,1,0,0,1,1,25000
2018,15,0,35,0,1,0,1,1,0,98000
2018,15,0,53,0,1,0,0,0,0,38600
2018,15,1,46,0,0,0,1,0,1,1e+05
2018,15,1,75,0,0,0,1,1,0,19600
2018,15,0,34,1,1,0,0,0,1,40000
2018,15,1,31,0,1,0,0,0,0,0
2018,15,1,48,0,0,0,1,0,0,26000
2018,15,0,20,0,0,0,1,0,0,49500
2018,15,1,70,0,0,0,1,0,0,10800
2018,15,1,56,0,1,0,0,0,1,20400
2018,15,1,64,0,1,0,1,0,0,67000
2018,15,0,65,0,1,0,0,0,0,27300
2018,15,0,42,0,1,0,1,0,0,7400
2018,15,1,68,0,1,0,1,0,1,36000
2018,15,1,68,0,1,0,0,0,0,44000
2018,15,0,44,1,0,1,1,1,0,50000
2018,15,1,44,1,0,0,1,1,1,82000
2018,15,1,16,1,0,1,1,1,0,0
2018,15,0,32,0,0,0,1,1,1,95000
2018,15,1,31,0,1,0,0,0,1,88000
2018,15,0,43,0,1,0,0,0,1,60850
2018,15,1,43,0,1,0,0,0,1,66000
2018,15,0,44,0,1,0,0,0,0,25800
2018,15,1,41,0,1,0,1,1,0,0
2018,15,1,21,0,1,0,1,1,0,0
2018,15,0,17,0,1,0,1,1,0,0
2018,15,1,15,0,1,0,1,1,0,0
2018,15,1,46,0,0,0,1,1,0,28800
2018,15,0,53,0,1,0,1,0,0,74000
2018,15,0,22,0,1,0,1,1,0,4000
2018,15,1,17,0,1,0,1,1,0,0
2018,15,0,69,0,0,0,1,1,0,15500
2018,15,1,74,0,1,0,0,0,1,37430
2018,15,0,78,0,1,0,0,0,1,28130
2018,15,0,63,0,1,0,0,0,0,6600
2018,15,1,61,0,1,0,0,0,0,0
2018,15,0,64,0,1,0,1,0,0,52500
2018,15,1,63,0,1,0,0,0,0,21000
2018,15,0,50,0,1,0,0,0,0,68000
2018,15,1,40,0,1,0,0,0,0,66000
2018,15,0,15,0,1,0,0,0,0,0
2018,15,0,48,0,1,0,0,0,0,58200
2018,15,0,83,0,1,0,0,0,0,25200
2018,15,1,75,0,1,0,0,0,0,29900
2018,15,0,51,0,0,0,1,0,1,61200
2018,15,1,35,0,0,0,1,0,0,20000
2018,15,1,61,0,1,0,1,0,1,120700
2018,15,0,61,0,1,0,0,0,0,40000
2018,15,0,91,0,1,0,0,0,0,19800
2018,15,0,60,0,1,0,0,0,0,0
2018,15,0,28,0,1,0,0,0,0,30500
2018,15,1,57,0,1,0,0,0,0,30500
2018,15,1,43,0,1,0,0,0,0,0
2018,15,0,58,0,1,0,0,0,0,386000
2018,15,1,63,0,1,0,0,0,0,17000
2018,15,0,65,0,0,0,1,1,0,62300
2018,15,0,48,0,1,0,1,0,0,92000
2018,15,1,48,0,1,0,0,0,1,60000
2018,15,1,29,0,0,0,1,0,0,50000
2018,15,0,32,0,0,0,1,0,0,30000
2018,15,1,55,0,1,0,0,0,0,36000
2018,15,0,56,0,1,0,0,0,0,24000
2018,15,0,25,0,1,0,0,0,1,121500
2018,15,1,67,0,1,0,0,0,0,7190
2018,15,0,71,0,0,0,0,1,0,136000
2018,15,1,74,0,1,0,0,0,0,18500
2018,15,0,33,0,0,1,0,0,0,91000
2018,15,1,32,0,0,1,0,0,0,85000
2018,15,1,41,0,1,0,1,1,0,66020
2018,15,0,41,0,1,0,1,1,0,98000
2018,15,0,21,0,1,0,1,1,0,30000
2018,15,0,16,0,1,0,1,1,0,-1200
2018,15,1,83,0,1,0,0,0,0,68200
2018,15,0,82,0,0,0,0,1,0,1500
2018,15,0,43,0,0,0,0,1,1,401800
2018,15,1,40,0,0,0,0,1,1,45000
2018,15,1,61,0,1,0,0,0,0,1e+05
2018,15,0,59,0,0,0,0,1,1,70000
2018,15,1,96,0,1,0,0,0,0,26000
2018,15,1,69,0,1,0,0,0,0,72000
2018,15,0,47,0,1,0,0,0,0,18000
2018,15,0,55,0,1,0,0,0,1,90200
2018,15,1,52,0,1,0,0,0,0,72200
2018,15,0,79,0,0,0,1,1,0,33200
2018,15,1,84,0,0,0,1,0,0,16800
2018,15,0,65,0,0,0,0,1,0,21000
2018,15,1,67,0,0,0,0,1,0,11900
2018,15,0,58,0,0,0,0,1,0,35000
2018,15,1,20,0,0,0,0,1,0,17000
2018,15,0,63,0,1,0,0,0,0,10800
2018,15,1,52,0,1,0,0,0,0,35000
2018,15,0,22,0,1,0,0,0,0,30000
2018,15,0,18,0,1,0,0,0,0,0
2018,15,0,15,0,1,0,0,0,0,0
2018,15,0,84,0,1,0,1,1,0,23600
2018,15,1,80,0,1,0,0,0,1,50000
2018,15,1,43,0,1,0,1,1,0,60000
2018,15,0,48,0,1,0,0,0,0,35000
2018,15,1,64,0,0,0,0,1,1,264000
2018,15,0,71,0,0,0,0,1,1,0
2018,15,1,73,0,0,0,0,1,0,14400
2018,15,0,75,0,0,0,0,1,0,80600
2018,15,1,59,0,0,0,1,0,0,25000
2018,15,0,25,0,0,0,1,0,0,40300
2018,15,1,28,0,0,0,0,1,1,40000
2018,15,0,45,0,0,0,1,0,0,69600
2018,15,1,82,0,0,0,1,0,0,19500
2018,15,0,61,0,0,0,1,0,0,40000
2018,15,0,25,0,0,0,1,0,0,0
2018,15,0,22,0,0,0,1,0,0,3800
2018,15,1,40,0,1,0,1,0,0,17000
2018,15,0,41,0,1,0,1,1,0,29000
2018,15,0,21,0,1,0,1,1,0,67000
2018,15,0,20,0,1,0,1,1,0,11000
2018,15,1,18,0,1,0,1,1,0,0
2018,15,1,15,0,1,0,1,1,0,0
2018,15,1,17,0,1,0,1,1,0,0
2018,15,1,55,0,1,0,0,0,0,300
2018,15,0,58,0,1,0,0,0,0,3500
2018,15,1,75,0,1,0,0,0,0,20500
2018,15,0,71,1,1,0,0,0,1,64700
2018,15,1,62,1,1,0,0,0,1,40000
2018,15,1,34,1,1,0,0,0,1,40000
2018,15,0,58,0,0,0,1,1,0,118000
2018,15,1,55,0,1,0,0,0,0,0
2018,15,1,36,0,1,0,0,1,0,18000
2018,15,0,33,0,1,0,1,1,0,15000
2018,15,0,19,0,1,0,0,1,0,60000
2018,15,0,16,0,1,0,0,1,0,0
2018,15,1,92,0,0,0,0,1,0,16200
2018,15,1,35,0,0,0,0,1,1,54000
2018,15,0,36,0,0,0,0,1,0,53000
2018,15,0,57,0,1,0,0,0,0,25400
2018,15,1,57,0,1,0,0,0,1,19500
2018,15,1,27,0,1,0,0,0,1,24000
2018,15,0,27,0,1,0,0,0,0,18000
2018,15,0,41,0,0,0,0,1,0,40000
2018,15,1,74,0,0,0,0,1,0,36700
2018,15,1,25,1,0,0,0,1,0,44000
2018,15,1,64,0,1,0,0,0,0,16500
2018,15,0,64,0,1,0,0,0,0,30100
2018,15,1,27,0,1,0,0,0,0,35000
2018,15,1,22,0,1,0,0,0,0,20000
2018,15,1,30,0,0,0,0,1,1,12000
2018,15,0,31,0,0,0,0,1,1,120000
2018,15,1,65,0,0,0,0,1,0,13300
2018,15,0,52,0,0,0,0,1,0,36000
2018,15,0,36,0,0,0,0,1,0,950
2018,15,1,32,0,0,0,0,1,0,20000
2018,15,0,28,0,0,0,0,1,0,23000
2018,15,1,26,0,0,0,0,1,0,52000
2018,15,1,86,0,1,0,0,0,0,26000
2018,15,0,40,0,1,0,0,0,0,40000
2018,15,0,25,0,1,0,0,0,0,12000
2018,15,1,62,0,0,0,1,0,0,43000
2018,15,0,63,0,1,0,0,0,0,18000
2018,15,0,44,0,1,0,0,0,1,65000
2018,15,1,44,0,1,0,0,0,0,42000
2018,15,1,84,0,1,0,0,0,1,10000
2018,15,1,56,0,1,0,0,1,0,62000
2018,15,0,50,0,1,0,0,0,0,65000
2018,15,0,49,0,1,0,0,0,0,65000
2018,15,1,46,0,1,0,0,0,0,24000
2018,15,0,57,0,0,0,0,1,1,140000
2018,15,1,56,1,0,0,0,1,1,0
2018,15,1,23,1,0,0,0,1,0,58000
2018,15,0,54,1,0,0,0,1,1,0
2018,15,1,55,0,0,0,0,1,1,1e+05
2018,15,0,50,0,1,0,0,0,1,32000
2018,15,1,80,0,1,0,0,0,0,16000
2018,15,1,48,0,1,0,0,0,0,37000
2018,15,0,49,0,1,0,0,0,0,47800
2018,15,1,46,0,0,0,0,1,0,90000
2018,15,0,54,1,1,0,0,0,0,65000
2018,15,1,67,0,0,0,0,1,1,64300
2018,15,1,65,0,0,0,0,1,0,27200
2018,15,0,69,0,0,0,0,1,0,20300
2018,15,0,76,0,0,0,0,1,1,49800
2018,15,1,23,0,0,0,0,1,0,27900
2018,15,1,33,0,0,0,0,1,1,9000
2018,15,0,82,0,0,0,0,1,0,14100
2018,15,0,60,0,0,0,0,1,0,9000
2018,15,0,72,0,1,0,1,0,0,44000
2018,15,1,72,0,1,0,1,1,0,35400
2018,15,1,74,0,0,0,1,0,0,56700
2018,15,0,52,0,1,0,0,0,1,6500
2018,15,1,57,0,1,0,0,0,1,75000
2018,15,1,18,0,1,0,0,0,0,0
2018,15,1,28,0,0,0,0,1,0,60000
2018,15,0,54,0,1,0,0,0,1,80000
2018,15,1,49,0,1,0,0,0,1,60000
2018,15,0,43,0,1,0,0,0,0,75000
2018,15,1,41,0,1,0,0,0,0,36000
2018,15,1,21,0,1,0,0,0,0,14000
2018,15,0,15,0,1,0,0,0,0,0
2018,15,1,27,0,0,0,0,1,1,1000
2018,15,0,34,0,1,0,1,1,1,120000
2018,15,1,20,0,0,0,0,1,0,27900
2018,15,0,67,0,0,0,1,0,0,4800
2018,15,0,67,0,1,0,0,0,1,50100
2018,15,1,66,0,1,0,0,0,1,22100
2018,15,1,78,0,1,0,0,0,0,17910
2018,15,1,74,0,1,0,0,0,0,5200
2018,15,0,74,0,1,0,0,0,0,11600
2018,15,0,96,0,1,0,0,0,1,64600
2018,15,1,85,0,1,0,0,0,0,9500
2018,15,1,45,0,0,0,0,1,1,135500
2018,15,1,52,1,0,0,0,1,1,24100
2018,15,0,37,0,1,0,0,0,0,115000
2018,15,1,33,0,1,0,0,0,0,0
2018,15,1,46,1,0,0,0,0,1,90000
2018,15,0,58,0,1,0,0,0,1,54000
2018,15,1,60,0,1,0,0,0,0,0
2018,15,1,25,0,1,0,0,0,0,45000
2018,15,0,23,0,1,0,0,0,1,35000
2018,15,0,22,0,1,0,0,0,0,0
2018,15,0,17,0,1,0,0,0,0,0
2018,15,0,66,0,1,0,0,0,0,59000
2018,15,1,62,0,0,0,1,0,0,40000
2018,15,1,35,0,1,0,0,0,1,43000
2018,15,0,52,0,0,0,1,0,0,39000
2018,15,1,47,0,1,0,1,0,0,62000
2018,15,0,49,0,1,0,1,0,0,50000
2018,15,1,18,0,1,0,1,0,0,0
2018,15,0,51,0,1,0,0,0,1,85000
2018,15,1,47,0,1,0,0,0,1,1e+05
2018,15,1,46,0,0,0,0,1,0,295000
2018,15,1,92,0,1,0,0,0,0,31200
2018,15,1,69,1,0,0,0,1,0,7900
2018,15,0,71,0,1,0,0,0,0,54800
2018,15,1,52,0,0,0,1,0,0,12000
2018,15,0,78,0,1,0,1,0,0,24600
2018,15,1,33,0,1,0,0,0,1,80000
2018,15,0,38,0,1,0,0,0,1,40000
2018,15,1,58,0,0,0,1,1,0,29200
2018,15,0,61,0,1,0,1,0,0,60000
2018,15,0,25,0,1,0,1,1,1,0
2018,15,1,69,0,0,0,0,1,0,106100
2018,15,1,32,0,0,0,1,0,0,4000
2018,15,0,34,0,0,0,1,0,0,72000
2018,15,1,69,0,0,0,0,1,1,215940
2018,15,1,29,0,0,0,1,0,1,30000
2018,15,0,31,0,0,0,0,1,0,40000
2018,15,1,43,0,1,0,0,0,0,32200
2018,15,0,49,0,1,0,0,0,0,1e+05
2018,15,0,50,0,1,0,0,0,0,64900
2018,15,1,50,0,1,0,0,0,0,45600
2018,15,1,21,0,1,0,0,0,0,1600
2018,15,1,18,0,1,0,0,0,0,0
2018,15,1,52,0,1,0,0,0,1,96000
2018,15,1,78,0,1,0,0,0,0,9000
2018,15,1,86,0,1,0,0,0,0,130600
2018,15,1,42,0,0,1,0,0,1,22600
2018,15,0,16,0,0,1,0,1,0,1000
2018,15,0,18,0,0,1,0,1,0,18000
2018,15,1,17,0,0,1,0,1,0,2400
2018,15,1,60,0,0,0,0,1,0,79020
2018,15,0,60,0,0,0,0,1,0,117600
2018,15,0,30,0,0,0,0,1,1,12000
2018,15,1,30,0,0,0,0,1,0,12000
2018,15,1,58,1,0,0,0,1,1,86000
2018,15,0,36,1,1,0,0,1,0,44200
2018,15,0,79,0,1,0,0,0,0,47000
2018,15,1,62,0,1,0,0,0,1,25000
2018,15,1,75,0,1,0,0,1,0,15000
2018,15,0,27,0,1,0,1,1,0,65000
2018,15,0,47,0,1,0,0,0,0,90000
